Ang_dev,BX,BY,BZ,ChisQ_DOF_nonlin,EW_flowangle,NS_flowangle,Proton_Np_moment,Proton_Np_nonlin,Proton_VX_moment,Proton_VX_nonlin,Proton_VY_moment,Proton_VY_nonlin,Proton_VZ_moment,Proton_VZ_nonlin,Proton_V_moment,Proton_V_nonlin,Proton_W_moment,Proton_W_nonlin,Proton_Wpar_moment,Proton_Wpar_nonlin,Proton_Wperp_moment,Proton_Wperp_nonlin,Proton_sigmaNp_nonlin,Proton_sigmaVX_nonlin,Proton_sigmaVY_nonlin,Proton_sigmaVZ_nonlin,Proton_sigmaV_nonlin,Proton_sigmaW_nonlin,Proton_sigmaWpar_nonlin,Proton_sigmaWperp_nonlin,dev,xgse,ygse,ygsm,zgse,zgsm,target
5.901993752,1.934428453,2.497563839,6.516491413,0.00189513,-10.03938484,2.707329988,1.601385832,1.462709188,-756.8972168,-767.4736938,168.3465271,135.8703461,43.37569427,36.85587692,776.6050415,780.2788086,145.979187,135.0596924,125.4413834,152.5772705,146.0419464,125.3864822,0.01,13.61537075,7.620002747,2.326470613,13.45795059,7.718053341,20.01279449,2.691288233,0.225871041,-153.2614746,-10.89990711,-9.683156967,0.709741533,5.055702209,1
3.791682243,3.323172092,4.158828259,4.262053013,0.00069007,-8.406606674,1.157942176,1.620749116,1.477381706,-689.8383789,-703.0825195,129.6017761,103.9050293,15.21944523,14.36551476,702.0720825,710.8640137,155.1292419,136.9869843,154.4638672,107.2888336,157.239975,149.6419373,0.01,14.80567169,7.255516529,1.080863714,14.68196964,4.519661903,13.04145527,4.081577301,0.52404505,-153.3821259,-10.97924042,-9.913650513,0.689521313,4.768939972,1
7.422908783,4.963974953,3.398161173,4.321999073,0.001250712,-8.676867485,4.88307476,1.202201962,1.165757537,-662.8021851,-674.8518677,106.6991882,102.9880219,32.90940475,58.32189941,672.1417236,685.1517944,154.1231384,153.7309113,178.9408264,107.6606293,145.3858795,172.204483,0.01,6.748518467,3.442741632,1.88124764,6.851517677,2.011388779,4.077044964,2.372814178,0.987786353,-153.3869476,-10.98240852,-9.922829628,0.688713431,4.757109165,1
7.674193382,0.982705057,5.173691273,6.674097061,0.045486767,-8.952415466,3.761958122,1.892732263,1.82389915,-715.0095215,-732.2689209,141.4171143,115.3566742,46.86851883,48.74271774,730.3657227,742.9002686,159.0043945,149.4475708,141.6877441,156.8799438,159.4269562,145.5891724,0.01,13.1870327,6.629547596,3.125983477,13.04063129,12.31904125,34.74962616,3.045046568,0.858815253,-153.4302979,-11.01091194,-10.00531197,0.681441784,4.648544788,1
2.629496813,1.746150851,4.629471302,7.099185944,0.001208581,-9.345074654,2.349682331,1.772826314,1.659770727,-720.1647949,-730.0811768,128.6600037,120.1452026,21.774189,30.36013412,731.8912964,740.5235596,156.8655396,134.7797089,176.4138947,120.3055878,155.1052094,141.4624939,0.01,13.72801876,7.204534531,2.032845736,13.58507252,9.092662811,29.65472603,3.139173508,0.230611771,-153.4351196,-11.01407814,-10.01444817,0.680633783,4.636272907,1
11.6632061,2.173337698,3.964721203,6.156721115,0.033160705,-9.565844536,1.554754496,1.749091983,1.37427032,-688.1275635,-692.2036133,117.378952,116.6530762,11.34169102,19.05288696,698.1589966,702.2227173,150.9499054,107.1317749,160.1200256,69.93260956,149.631546,121.534111,0.01,13.36617565,7.404618263,1.313561559,13.23281288,4.366159916,17.45329857,2.848512173,0.32758823,-153.4399261,-11.01724434,-10.02357674,0.679825783,4.623963833,1
6.229510784,3.351064444,3.069358826,6.44802475,0.000820203,-8.543680191,3.092612028,1.691776037,1.532740951,-704.3331299,-718.1790771,132.3856812,107.892395,35.43125153,39.23773575,717.5419922,727.2974243,158.3820343,136.0951385,176.4739227,129.2048645,153.7218475,139.4126434,0.01,14.12649536,6.819856167,2.750204802,13.98681355,4.892323494,13.45272732,3.529849768,0.154127687,-153.4447479,-11.02040958,-10.03269577,0.679017782,4.611618519,1
6.681725025,3.619675159,1.038223982,5.427738667,0.00438765,-7.185008049,5.036002159,1.842018485,1.517160058,-685.3746948,-691.03479,102.7297134,87.11430359,31.90397453,61.37724304,693.7648926,699.2032471,151.622345,123.7617569,152.2232971,126.5027008,148.4404449,122.3682632,0.01,13.72213173,6.223855495,4.38237381,13.58942032,3.784631729,8.663358688,3.593484402,0.416534483,-153.4543762,-11.02674007,-10.05090332,0.677401841,4.586825371,1
10.07126522,3.410418749,-0.884661198,-6.035009861,0.000314961,-5.195272446,-8.771276474,1.403896928,1.191987514,-673.906189,-671.4209595,77.24886322,61.04823685,-92.20896912,-104.0241623,684.5578613,682.1685791,139.5583191,119.4251556,132.3936005,133.6893463,142.7977448,111.6115112,0.01,42.41119766,13.24629879,23.50274277,41.91334534,14.19118309,34.05631638,10.1378088,0.35730654,-153.5505829,-11.08998775,-10.22971058,0.661242783,4.333635807,1
5.167973518,7.97248888,-0.528300405,0.468669176,0.002081311,-3.558242083,-5.194126129,1.455392003,1.084544539,-602.0914917,-611.2364502,58.79199219,38.00851822,-62.48363876,-55.67101669,608.1734009,614.9421997,129.3045959,112.7041321,125.2921066,80.82124329,150.929657,125.6475067,0.01,10.57893848,2.397178888,3.467674732,10.52091599,9.944161415,1.957654834,13.36484718,0.121000096,-153.5650024,-11.09946918,-10.25614738,0.658819497,4.295277119,1
12.85877228,5.272856236,-0.302799433,6.212556839,0.059687793,-1.984505057,12.58408451,1.830091596,1.266641259,-681.8336182,-686.4834595,45.88809586,23.78665543,104.2967072,153.3389893,691.2891235,703.8026733,148.8459473,111.228653,165.5420837,79.56600952,134.8824005,124.0658875,0.01,13.97564507,1.910844564,11.29336357,13.85216141,3.235568523,5.225363731,4.015614986,0.29561466,-153.6130524,-11.13105583,-10.3430872,0.650742292,4.166121006,1
14.50649166,4.305985928,-0.251804084,5.700264454,0.00213403,-2.5591712,5.064352512,2.076681852,1.763130426,-644.7484131,-651.3311157,48.16085052,29.11169434,47.6216011,57.77894211,648.2960815,654.5365601,129.4212799,111.5296936,141.0878143,100.6839142,121.3550873,116.574791,0.01,31.32098007,5.111458302,9.987837791,31.18088913,7.430062294,14.6664772,8.577866554,0.453948259,-153.6178589,-11.13421345,-10.35167122,0.64993459,4.153127193,1
9.730801582,5.931255817,-0.58340162,4.613318443,0.00279286,-1.407091141,3.056360483,2.260841608,1.837438583,-636.6744995,-646.3137817,34.64861298,15.87560654,33.55519485,34.51982117,638.4989014,647.4296265,128.4364777,98.51454163,127.9765701,99.6173172,124.4150314,97.95849609,0.01,28.85203743,2.90614152,5.583192825,28.80393791,7.000656605,8.364747047,9.666250229,0.334120274,-153.6226501,-11.13737011,-10.36023331,0.649126887,4.140124321,1
13.74387455,6.845419884,0.774387479,3.344227076,0.435124636,-5.03788662,-1.713443756,1.820387602,1.334671736,-608.9190674,-600.3218994,58.3474884,52.9213829,2.145497799,-18.02776527,611.7119141,602.9196167,114.9817657,84.69883728,115.5536118,69.27693939,107.2291183,91.43955231,0.010809273,112.9044189,30.51795578,10.71196842,112.450325,36.65299225,26.59908104,49.91977692,0.322587013,-153.6370544,-11.1468401,-10.38578701,0.646703899,4.101070404,1
6.293605804,5.251770973,0.380940795,-4.457256317,0.135369256,-4.109228134,-8.648616791,2.460005283,2.390963078,-642.6453857,-650.9432983,49.07917404,46.76557541,-101.0819168,-99.26615906,652.3951416,660.1272583,128.9509888,109.2357407,117.4263382,124.388504,140.4969177,100.8088226,0.011954815,135.9076691,26.30093575,60.88125229,134.3421326,31.73273277,54.92667007,38.88389206,0.159422264,-153.7618103,-11.22883224,-10.59777927,0.625702322,3.764142275,1
10.83023739,5.364171028,2.425750971,4.733320713,0.123291053,-7.145824909,1.404932737,1.89035666,1.503488541,-625.7619019,-631.6852417,85.66355896,79.19366455,4.153068542,15.61374569,631.6118164,636.8215332,123.0718689,87.81377411,127.0281906,70.45529175,124.2988739,95.31481171,0.01,118.1139145,46.89793015,8.698708534,117.3065338,27.52788544,37.50388718,35.42713547,0.267875254,-153.7809906,-11.24144268,-10.62924099,0.6224702,3.712726593,1
3.011814117,6.096739292,0.527992785,3.889324903,0.002225945,-4.513345718,2.469905853,1.631993175,1.329074264,-620.7347412,-623.588623,78.03062439,49.22364426,21.97548485,26.981987,626.0058594,626.1100464,124.1229706,96.1996994,140.5926971,68.16618347,98.6330719,107.509346,0.014065812,115.5148392,33.10041809,16.84972572,115.0813675,44.72687531,34.02967453,59.0553093,0.130478963,-153.8003235,-11.25414753,-10.66046715,0.619212747,3.661115408,1
3.86538434,6.650332451,0.444870234,4.067729473,0.004870239,-4.31274271,3.84178853,1.658229947,1.271897554,-611.2514648,-613.5940552,72.88315582,46.27360916,34.80996323,41.32139587,616.5646973,616.72229,115.2921829,92.86016083,130.4335785,53.09651947,94.62082672,107.3540573,0.01,121.6848526,30.19623947,26.85050201,121.1021805,43.08011627,21.40079689,55.64467239,0.312816173,-153.8051147,-11.25729847,-10.66813755,0.618404686,3.648355246,1
10.48392677,6.978737354,-0.445420831,4.275455475,0.00365197,-3.570754528,3.575009108,1.296673059,0.939970851,-592.2590332,-593.3988647,55.27404404,37.02941513,32.88577652,37.1457634,595.7410889,595.7123413,110.5724182,80.69807434,116.8042908,52.32465744,103.9068909,91.64788055,0.01,113.2568893,23.0509758,23.20698166,112.8354187,36.38531876,20.64083481,47.69457626,0.145571038,-153.8146973,-11.26360035,-10.68338585,0.616788507,3.622895479,1
8.267571449,7.657680511,-0.116669431,-0.303252786,0.051912732,-2.573064804,-6.153906345,1.309227467,0.829295635,-548.4364014,-545.489624,33.96075439,24.51357651,-65.98008728,-58.87451553,553.434021,549.2049561,122.9954529,105.5255051,116.9052429,75.4107132,158.0853119,117.7287598,0.01,36.16399765,6.107189178,14.05618763,35.95197678,32.61645508,7.114094257,43.79413605,0.469477445,-153.939209,-11.34542274,-10.87031078,0.595782459,3.303463936,1
7.757522106,5.304462433,0.375165373,-4.021699905,0.09754727,-5.4807024,-14.37224674,1.484177351,1.230627298,-582.0894165,-587.8064575,73.33036804,56.39951706,-122.579689,-151.3113098,599.3590088,609.5838623,143.5391998,126.5013428,140.1490784,114.4269714,149.7138062,132.1253815,0.01,44.95950317,15.47207069,41.5390358,44.5855751,14.84937954,20.42889404,19.40466309,0.346301347,-153.9631195,-11.36113644,-10.90450096,0.591745257,3.244127512,1
10.8091526,1.186779261,-0.171225667,5.51593399,0.067829601,-2.201120853,4.138335228,1.578371286,1.545715332,-628.2935791,-644.4395752,37.27349472,24.76949692,47.53277588,46.66184616,631.1905518,646.6012573,146.1457672,148.4102783,145.8063354,162.5927277,146.5563965,140.7843018,0.01,13.19891548,1.805331826,3.433620691,13.15730476,9.945745468,26.5392189,3.531207323,0.760120153,-154.001358,-11.38626289,-10.95745277,0.585286617,3.151602983,1
10.6217308,0.357331634,0.111375384,5.928377151,0.000711436,-4.386454105,2.881346226,1.360763073,1.261039734,-607.9435425,-622.8950806,48.07069016,47.78103256,53.77277374,31.44329262,612.2071533,625.5158081,142.0660248,188.4568176,161.5575867,283.0397339,140.4185181,114.9704666,0.01,14.36072922,4.065585136,2.611163855,14.30453587,26.22683907,52.30633545,3.598830462,0.466477782,-154.006134,-11.38940239,-10.96392059,0.584479332,3.140273809,1
12.27616501,1.781332135,-1.811245084,3.874575138,0.048615906,-1.379144788,3.85464716,1.232534289,0.970153093,-568.0067139,-576.9317627,38.82830811,13.88978577,20.12769699,38.88375473,569.6879883,578.4074097,145.2861938,127.6515579,129.5339661,128.1576996,149.3755035,127.3977356,0.01,17.10671234,1.685501337,4.17981863,17.06542969,6.588805676,16.72334671,5.226202011,0.572331786,-154.0634613,-11.42706203,-11.0389328,0.574791372,3.009124756,1
12.29866409,3.358443499,-1.851841092,0.139756635,0.000234113,-7.539577007,-3.032244444,1.377179146,1.326318979,-565.0565796,-584.3690186,67.8083725,77.34432983,-24.75779343,-31.22521973,569.6488647,590.291748,150.6472931,144.1578217,151.6938324,153.653717,147.4415283,139.167099,0.01,47.08240891,20.16766739,8.933582306,46.68724823,35.28009033,16.50893021,54.05502319,0.689216793,-154.072998,-11.43333626,-11.05097008,0.573176444,2.988219738,1
0.836732626,12.85680962,-1.030011177,0.475152284,0.01202758,1.583059669,0.778942347,0.16145657,0.191958442,-323.885437,-321.9215088,-40.13821793,-8.896827698,-5.685970306,4.378499031,326.4125977,322.0741882,71.48833466,192.2478027,78.93557739,54.6127739,26.62741089,232.2661133,0.01,41.81018448,5.492863655,2.076772451,41.79064941,104.1757431,14.34363556,129.3291626,0.036884554,-154.3831635,-11.63708973,-11.38886452,0.520630956,2.447944641,1
1.848961949,9.270280838,0.214692086,1.529306293,0.061185807,-3.10499835,-1.782007098,1.109744191,0.867598534,-493.8516846,-499.4437256,33.09344864,27.09260178,-14.71629524,-15.56150055,495.1779785,500.4200134,102.047081,99.60047913,98.72231293,56.91448593,136.3523102,115.1553421,0.01,25.56920815,6.033417702,2.895344496,25.52157402,22.68491554,4.383043289,29.41110992,0.169744506,-154.6634064,-11.82113075,-11.60870171,0.472985417,2.280977964,1
1.44143641,13.09567261,-0.419880748,0.252749443,0.052720021,-3.697037458,-3.847582102,0.744299531,0.724762082,-394.285553,-400.4054871,22.75747108,25.87227249,-31.01209641,-26.98506927,396.1574707,402.1468811,77.58831024,109.4169922,72.74510956,53.94833755,109.9250336,128.4636383,0.01,25.07057571,6.493889332,6.11054945,24.96887779,30.97493172,5.310782433,39.55794144,0.138991833,-154.7583923,-11.88349438,-11.66706181,0.456801951,2.30439043,1
10.5893507,-3.131998539,0.218504071,0.269933403,1.569190979,1.697286963,-1.64861393,3.847975731,3.558469057,-435.8096924,-430.1647644,-7.332803249,-12.74660492,-10.1282177,-12.38630009,435.9890442,430.5317688,52.99510193,27.96474457,54.46660614,23.2095871,38.33117294,30.06156921,0.025691234,14.53742123,1.725817919,1.491211891,14.52518177,8.062206268,1.812174559,11.22801685,0.273963392,5.587759018,-35.10076904,-33.88653946,1.305104375,9.24733448,1
11.1320076,-3.579126835,0.077182718,0.642531872,1.026827812,1.634068489,-1.441847563,4.676001549,4.460670471,-433.6567078,-428.4585571,-9.101084709,-12.22289848,-8.077295303,-10.78881836,433.8273926,428.7686462,50.38069916,28.91926956,49.80482101,22.77319908,54.44649887,31.54642677,0.038830653,13.56973457,1.523525238,1.232137442,13.56002617,4.902275562,1.277750015,6.725233078,0.366416514,5.618638515,-35.1350441,-33.91001892,1.308721662,9.291644096,1
12.28218746,-3.328962326,0.171410814,0.356377691,1.054789662,2.959199429,-1.548286915,4.540986538,4.277460098,-433.4079895,-428.4533691,-17.50106049,-22.1483593,-10.156703,-11.59625053,433.8800659,429.1821289,49.59703445,28.66874504,45.18606949,22.7712574,72.79561615,31.20224762,0.036356777,13.5459671,2.748833895,1.301218748,13.52375603,7.059536457,1.604705572,9.711856842,0.183199525,5.634073257,-35.15216446,-33.92155838,1.31052959,9.314358711,1
13.46430492,-2.737480402,0.667067111,0.100500673,1.847483873,1.77820158,-1.172783494,3.981711864,3.628939152,-431.5985718,-424.8306885,-12.55721474,-13.18905544,-5.431900978,-8.701235771,431.8153687,425.1244202,52.11233521,20.41779327,53.78364182,23.93783379,45.09148026,18.40704918,0.027071146,13.72612476,1.766202092,1.018510222,13.71676636,4.350161552,1.584279776,7.164361477,0.294959754,5.711201668,-35.23755264,-33.97723007,1.319561005,9.433507919,1
10.65462208,-3.291045189,0.47450465,0.050269656,0.994453251,1.32480824,-2.536418915,4.564548016,4.208619595,-433.1339722,-426.809082,-7.365427494,-9.870552063,-16.29620743,-18.91176033,433.5029907,427.3418884,51.74314117,21.29820251,54.95052338,23.84527779,28.07708359,19.90280151,0.035725299,12.88304901,1.199683666,2.056664705,12.86733913,6.429297447,1.6984514,10.26981449,0.22171849,5.788295269,-35.32279587,-34.03139114,1.328586578,9.557079315,1
8.731494904,-4.212268353,0.275257826,0.197457597,1.863322973,1.443060517,-1.542216659,5.828415394,5.35031271,-434.4056702,-428.6593323,-9.45151329,-10.79856491,-11.43067169,-11.54456806,434.658783,428.9507141,50.01047134,27.5260601,53.71960831,22.78049088,16.89348793,29.61503983,0.044196635,10.4672184,1.085197926,1.003575921,10.46017933,7.017896652,1.424889326,9.768943787,0.370096982,5.926962852,-35.47579575,-34.12467575,1.344815373,9.79269886,1
12.97673702,-3.647926092,0.33276692,-0.109418176,2.668106556,1.955264449,-1.6906991,6.025018215,5.402926445,-427.5119019,-423.8347473,-13.03188229,-14.46931744,-16.16218567,-12.51754761,428.0157471,424.2663574,50.44669342,22.12646675,54.62895203,26.38563538,39.52310944,19.65375137,0.04449087,11.6991787,1.512463808,1.22012496,11.68744659,6.420614719,1.689155459,10.78317642,0.337679684,6.019266605,-35.57719803,-34.18069077,1.35561049,9.966295242,1
9.544457436,-3.394798756,0.857985556,-0.499429435,1.953666687,1.707230926,-2.22593379,3.709911585,3.418720007,-434.8755493,-428.1102295,-12.71228695,-12.76009178,-17.06178284,-16.64779091,435.395752,428.6237793,50.34686279,15.1832943,48.8715744,22.46260071,67.26444244,9.670287132,0.020434655,10.9442749,1.309032679,1.53316164,10.93139362,1.687671185,1.068096042,3.776171684,0.406405956,6.218855858,-35.79525757,-34.28400803,1.378933191,10.38577557,1
14.05753613,-3.418577671,0.967204332,-0.052095465,1.837884426,2.083222628,-1.670221806,4.243734837,3.834691525,-428.7210388,-423.0464478,-13.06785202,-15.3883667,-14.58020687,-12.34382439,429.1678772,423.5061646,48.25889587,20.51805496,46.5175972,22.68475914,62.19107819,19.3439064,0.024645897,11.10868835,1.686853528,1.157859206,11.0968504,3.061466932,1.152181506,4.823862553,0.364171356,6.295470715,-35.87853622,-34.31682205,1.387878776,10.56229687,1
9.020969391,-3.01380372,0.805274129,-0.147070944,3.296266794,2.383750439,-2.436365604,4.225871563,3.827785015,-424.5857849,-419.9723206,-14.25591946,-17.48273849,-16.23574066,-17.88456345,425.1351929,420.7163391,47.28815842,22.47472954,50.79970169,28.04956436,38.94438553,19.08615112,0.028663903,15.5126543,2.629425526,2.332739592,15.48592281,4.489245415,1.848116398,7.812252522,0.246949255,6.402718067,-35.99508286,-34.3620491,1.400400519,10.81159115,1
13.86407471,-3.013873816,0.622657895,-0.136231557,1.213145018,1.941229463,-1.481313944,3.974786997,3.56452179,-427.0852966,-423.0482178,-12.19756126,-14.33871746,-12.33265591,-10.94612598,427.4373779,423.4326477,45.80850983,23.31540108,45.20871735,20.49203873,58.17681885,24.60589409,0.021976484,10.9929781,1.540899992,1.012570024,10.98315239,4.558373928,1.171221018,6.460572243,0.153813466,6.525112629,-36.12759781,-34.4057045,1.414682627,11.1144371,1
12.22701645,-3.2963624,0.983727157,0.552834749,3.022046804,2.40325737,-2.478420258,4.107395649,3.582949162,-417.3703918,-410.3804321,-19.07408333,-17.22340775,-13.94320774,-17.77837563,418.0386047,411.1262817,49.73751831,19.8654747,50.76045609,20.48858833,74.00713348,19.54647064,0.027629066,12.22214222,2.080282211,1.920736551,12.20056438,2.478640556,1.159228921,3.729476452,0.408545822,7.164460182,-36.81127167,-34.4826355,1.489147305,12.9743166,1
11.44910717,-2.957885265,1.199332952,0.358721167,0.487572968,1.551503658,-2.088005543,3.716224909,3.449241161,-417.6784363,-410.4699707,-9.514914513,-11.11777115,-15.95151711,-14.9706955,418.091217,410.8933411,52.00382233,18.3022747,54.83407593,22.09698105,44.92271042,16.07238579,0.020576861,10.66950607,1.161144853,1.408114791,10.65868187,1.690766096,1.062481523,2.794134378,0.245772302,7.17962265,-36.82733536,-34.4815979,1.490910888,13.02294159,1
9.250217438,-2.464769363,1.226048827,0.435794741,0.980036795,1.444094777,-1.687357903,2.622736454,2.191208601,-416.0753479,-407.8582458,-5.392504692,-10.28192139,-12.86781979,-12.01869583,416.3092041,408.1648254,53.7238884,17.22509003,56.11143875,18.59424591,48.93659592,16.49795723,0.010956042,10.92490387,1.141552925,1.160554051,10.9167881,1.574451089,1.09827435,2.386827946,0.184629768,7.255387306,-36.90746689,-34.47399902,1.499720573,13.26911926,1
7.52589941,-3.842785597,1.36245048,1.709734321,0.445229948,1.364432931,-1.558072805,4.737670422,4.385837555,-412.9247742,-408.046875,-7.70178318,-9.719003677,-13.88403797,-11.10210609,413.2298889,408.3135376,47.48184204,20.81807899,47.93257904,29.46029663,44.95785904,14.70149994,0.029939063,11.50566006,1.083437681,1.131519914,11.49821568,1.353747606,1.598398924,2.388189316,0.192171916,8.009023666,-37.69493484,-34.2193222,1.587197065,15.8922205,1
16.69033432,-3.25425458,0.652114272,-0.291416079,1.519059658,2.588159323,-1.28320241,4.265881062,3.672315598,-398.081604,-395.4386597,-18.16196823,-17.87487602,-8.113245964,-8.866812706,398.5783081,395.9417419,44.3514595,27.60941315,45.19165039,26.73331833,45.71893692,28.0371933,0.022024093,13.02846432,2.30868578,1.034858584,13.01234913,6.356762409,1.811432719,9.349861145,0.205093607,8.935110092,-38.64002609,-33.58794022,1.694329619,19.18021584,1
19.17757225,-2.898454428,0.760732472,-0.299844861,2.377325535,2.587690592,-1.747923136,4.018577099,3.438423157,-388.7742004,-388.1607666,-12.27066612,-17.54271317,-15.00031567,-11.85739136,389.2569275,388.737854,42.08625793,33.92745209,40.67078018,29.62110901,53.30871964,35.88736725,0.019635864,15.50053978,2.672575712,1.661250114,15.4780817,7.25421381,2.277765512,10.24402142,0.189792156,9.098276138,-38.80398178,-33.46372223,1.713164806,19.7211895,1
14.23906803,-3.078394413,0.369755298,-0.785910487,0.701365888,1.802505136,-1.866336584,4.199940681,3.877122879,-390.853241,-386.3045654,-11.95584011,-12.15701675,-14.06396294,-12.5940609,391.2888794,386.7009583,47.9760704,22.6574955,47.63741302,32.60741425,62.51975632,15.44090176,0.023273211,13.24604607,1.702757835,1.562597394,13.2326746,3.673664331,2.25364399,7.727865219,0.151950806,9.452676773,-39.15784454,-33.20697784,1.754040122,20.82854271,1
9.167375565,-3.290476322,0.014101504,-0.761226773,1.647046208,1.770132661,-1.476916909,3.842829466,3.154943943,-394.8768921,-386.791626,-12.91418076,-11.9535923,-9.950066566,-9.977321625,395.2132874,387.1048889,48.11270905,17.70866013,48.90185547,24.14784241,47.06057358,13.37295151,0.021775538,12.06267834,1.413747787,1.107555032,12.05303001,2.93142581,1.638258576,5.631757259,0.102531627,9.467427254,-39.17250061,-33.19684601,1.755740166,20.87233925,1
6.995687962,1.206095934,-1.13896966,3.835827112,0.169158503,1.14746511,-2.859394073,8.918953896,8.578993797,-406.550293,-403.9297791,-3.172730207,-8.090600967,-20.78171921,-20.17925453,407.0934448,404.5144348,53.11642456,34.91792297,52.59852219,32.32687759,53.72611237,36.14385986,0.115618102,13.55558872,1.089564204,2.399085045,13.53654385,2.325984716,6.609076977,1.620446801,0.282750696,16.97468376,-45.97311783,-44.30391312,2.611272335,12.55259895,1
13.80531979,-1.553064823,-0.52358067,0.504144073,0.100984119,1.436080694,-3.017845392,10.11615753,9.681871414,-424.0625305,-419.6356506,-9.195065498,-10.52009201,-23.51880836,-22.13018417,424.8137512,420.3504639,51.67692184,30.41195297,52.92087936,31.58595657,47.08082581,29.80761719,0.12029539,10.20483971,1.038875699,1.928539991,10.18802547,1.992426038,1.404453278,2.957042456,0.095448926,17.31935883,-46.25758743,-44.61075974,2.650159836,12.51775742,1
4.797956467,-1.420194387,-0.994825184,0.88586086,0.065961771,1.890038848,-2.984286547,11.89156628,11.35760212,-421.6690063,-417.0523682,-12.57208443,-13.76246643,-21.79316711,-21.75393486,422.4189148,417.8460388,52.75903702,32.33178329,51.67002106,33.02251053,53.59698105,31.98082542,0.159523115,9.980532646,1.329194546,1.862055063,9.962142944,1.311247826,1.935085416,1.719256043,0.103073262,17.33257484,-46.26844406,-44.62061691,2.65165019,12.52288246,1
5.018212318,-0.370580703,-0.520629942,1.038941741,0.141249686,1.398401022,-3.181567907,12.58656597,11.99240208,-418.7581177,-414.2441406,-7.166671276,-10.11234093,-25.71598434,-23.03302574,419.6081848,415.0072021,53.52209473,30.75826073,56.91831589,30.75039482,54.12705612,30.76219177,0.236281589,11.0104847,1.088955998,2.197872162,10.99094868,1.694096088,4.661359787,1.013834476,0.120717213,17.37261391,-46.30131531,-44.64961243,2.656165123,12.54140568,1
3.504311085,-1.035963178,-1.052933812,-0.642118454,0.072744824,1.350147367,-3.719806433,11.90726948,11.37558556,-420.5983582,-416.0231018,-8.603133202,-9.805198669,-27.89736176,-27.05493736,421.610321,417.0171814,52.03535461,30.76540565,50.06781387,31.69612122,52.56360626,30.28932381,0.170484707,9.791532516,1.017421722,2.319008827,9.769379616,1.216831803,2.120859861,1.485155582,0.187048465,17.42503357,-46.34434509,-44.68757629,2.662076235,12.56643009,1
2.055475473,-1.20033884,-1.177314401,-1.18144238,0.11591728,1.45613265,-4.011174202,11.71582794,11.21723175,-419.9006958,-415.7455444,-8.785424232,-10.56816101,-30.03159523,-29.16265869,421.0649109,416.901062,51.0436058,30.78433228,47.2698555,32.22657776,52.23558807,30.03725243,0.166250527,9.818412781,1.100005031,2.510948181,9.792814255,1.17516315,2.297310829,1.320985794,0.148383364,17.43824196,-46.35519028,-44.69720078,2.663565636,12.57269764,1
4.683495998,-1.061519504,-1.340985179,-1.039854407,0.101796687,1.527946472,-4.247107983,11.79149914,11.22263145,-420.2315369,-415.7140198,-9.197506905,-11.08876419,-31.75764275,-30.88277054,421.5301819,417.007019,51.59608078,30.51239967,46.65930939,32.15723419,53.43890381,29.65579033,0.167362288,9.691569328,1.145683169,2.624572039,9.663521767,1.190194249,2.565408945,1.199771523,0.252294213,17.45144653,-46.36602402,-44.70667267,2.665054798,12.57948208,1
4.36645937,-1.383884072,-1.335572004,-1.143357038,0.113694154,1.569117427,-4.081158161,11.59826374,11.08298206,-420.2660828,-415.9509583,-9.694453239,-11.39419174,-30.15971756,-29.68938255,421.458374,417.1648254,51.35864258,30.23077202,49.37047958,32.54888153,51.85182571,29.00231934,0.163401514,9.739196777,1.179397464,2.534844875,9.712587357,1.16710639,2.169389248,1.359422803,0.117143251,17.4646492,-46.37685776,-44.71598816,2.666543245,12.58678246,1
2.974930048,-1.227357149,-1.217213631,-1.233955622,0.081888095,1.744463682,-4.266919613,11.74333668,11.24581909,-421.0847778,-416.5473328,-11.08569336,-12.6863842,-31.28058434,-31.09291458,422.3905334,417.8987732,51.95727158,30.68024445,49.89178467,32.83326721,52.80884171,29.5449543,0.16682972,9.828083038,1.330057621,2.673621893,9.798402786,1.164306998,2.312577009,1.279787779,0.137799099,17.47784805,-46.38768005,-44.72515488,2.668031454,12.59460068,1
6.737989902,-0.869265378,-1.243131757,-0.769992888,0.073719896,1.659810662,-4.303779602,11.94719315,11.42502022,-420.8681946,-415.911377,-10.96805859,-12.05197525,-31.95931053,-31.31326294,422.2223511,417.2625732,52.85050201,30.69793892,50.51621628,31.31952095,53.58852768,30.38237953,0.172014311,9.770339012,1.247290611,2.678223133,9.740839958,1.199450612,2.667831898,1.189047337,0.246875927,17.49104309,-46.39849854,-44.73416519,2.669519186,12.60293579,1
6.370521545,-1.013020396,-1.503318906,-0.647172272,0.170297667,1.757794261,-4.135584354,11.99762154,11.47558975,-420.0505981,-415.4814453,-9.673595428,-12.75067902,-33.11000824,-30.05560112,421.4645081,416.7622375,53.8363266,30.79611206,52.34024048,32.22787476,56.20337677,30.05466652,0.227424651,11.49728012,1.55600512,3.029633999,11.46412849,1.370294929,2.983433962,1.370113254,0.127389848,17.50423431,-46.40930557,-44.7430191,2.67100668,12.6117878,1
